fromFIPS; toFIPS; flow; weightedflow; distance; popdiff; fromname; toname;
01081; 01033; 8; 0.915750915751; 3.22504005712; -3.68042617086; LeeCounty, Alabama; ColbertCounty, Alabama; 
01089; 01033; 11; 0.391919335875; 1.25189191626; -4.38241331313; MadisonCounty, Alabama; ColbertCounty, Alabama; 
01103; 01033; 26; 2.9183971265; 0.98685190885; -3.69583177283; MorganCounty, Alabama; ColbertCounty, Alabama; 
01123; 01037; 31; 9.9967752338; 0.449093331057; -3.35449260059; TallapoosaCounty, Alabama; CoosaCounty, Alabama; 
01031; 01039; 7; 1.99771689498; 73.8667148232; -2.82994669594; CoffeeCounty, Alabama; CovingtonCounty, Alabama; 
01035; 01039; 7; 7.15746421268; 0.573708445118; 3.2671717284; ConecuhCounty, Alabama; CovingtonCounty, Alabama; 
01073; 01039; 3; 0.0644634492243; 2.35251250581; -4.64058080649; JeffersonCounty, Alabama; CovingtonCounty, Alabama; 
01097; 01039; 3; 0.100623867981; 1.83513846889; -4.43113851602; MobileCounty, Alabama; CovingtonCounty, Alabama; 
12033; 01039; 4; 0.184936890286; 1.09198781129; -4.27418094942; EscambiaCounty, Florida; CovingtonCounty, Alabama; 
01039; 01041; 8; 2.81690140845; 0.505760279184; -3.25139485004; CovingtonCounty, Alabama; CrenshawCounty, Alabama; 
01009; 01043; 7; 1.67865707434; 0.339225957144; 3.1894903137; BlountCounty, Alabama; CullmanCounty, Alabama; 
01073; 01043; 158; 3.39507499248; 0.579143799069; -4.61088363951; JeffersonCounty, Alabama; CullmanCounty, Alabama; 
01089; 01043; 3; 0.106887091602; 0.707852053751; -4.34927752747; MadisonCounty, Alabama; CullmanCounty, Alabama; 
01095; 01043; 3; 0.470957613815; 0.575680050028; -2.81491318128; MarshallCounty, Alabama; CullmanCounty, Alabama; 
01103; 01043; 9; 1.01021438994; 0.323304948926; -3.50406288268; MorganCounty, Alabama; CullmanCounty, Alabama; 
01117; 01043; 4; 0.271002710027; 0.889764131666; -3.95631253084; ShelbyCounty, Alabama; CullmanCounty, Alabama; 
01125; 01043; 20; 1.64609053498; 1.06566967208; -3.8084135514; TuscaloosaCounty, Alabama; CullmanCounty, Alabama; 
26163; 01043; 9; 0.0692318343359; 8.91510687429; -5.09440473905; WayneCounty, Michigan; CullmanCounty, Alabama; 
SI; 01043; 2; .; 200; .; Asia; CullmanCounty, Alabama; 
01031; 01045; 32; 9.13242009132; 73.1179689929; -1.55630250077; CoffeeCounty, Alabama; DaleCounty, Alabama; 
01043; 01045; 4; 0.723850886717; 2.98062371493; -3.31344537043; CullmanCounty, Alabama; DaleCounty, Alabama; 
01061; 01045; 7; 3.77358490566; 0.402052297593; 3.20763436739; GenevaCounty, Alabama; DaleCounty, Alabama; 
01067; 01045; 5; 4.14593698176; 0.379444251505; 3.35449260059; HenryCounty, Alabama; DaleCounty, Alabama; 
01069; 01045; 25; 3.34941050375; 0.41507572803; -3.60162547955; HoustonCounty, Alabama; DaleCounty, Alabama; 
47125; 01045; 4; 0.375269725115; 5.37026219565; -3.85678928875; MontgomeryCounty, Tennessee; DaleCounty, Alabama; 
01045; 01047; 14; 4.08878504673; 1.75497932182; -2.46686762035; DaleCounty, Alabama; DallasCounty, Alabama; 
01077; 01047; 47; 7.19644771092; 2.62600912413; -3.53147891704; LauderdaleCounty, Alabama; DallasCounty, Alabama; 
AR; 01047; 27; .; 200; .; Caribbean; DallasCounty, Alabama; 
01019; 01049; 3; 1.47783251232; 0.419051369166; 3.43360984332; CherokeeCounty, Alabama; DeKalbCounty, Alabama; 
01071; 01049; 23; 6.01779173208; 0.348810851322; 2.96473092105; JacksonCounty, Alabama; DeKalbCounty, Alabama; 
01001; 01051; 62; 15.0668286756; 0.505382726258; 3.2509076997; AutaugaCounty, Alabama; ElmoreCounty, Alabama; 
01053; 01051; 5; 1.77683013504; 1.79698657201; 3.48897352473; EscambiaCounty, Alabama; ElmoreCounty, Alabama; 
01069; 01051; 6; 0.8038585209; 1.66955136788; -3.19506899647; HoustonCounty, Alabama; ElmoreCounty, Alabama; 
01073; 01051; 5; 0.10743908204; 1.21759306831; -4.60896438552; JeffersonCounty, Alabama; ElmoreCounty, Alabama; 
01097; 01051; 20; 0.670825786543; 2.80651309101; -4.37870670353; MobileCounty, Alabama; ElmoreCounty, Alabama; 
01101; 01051; 107; 7.06177402323; 0.398314159929; -3.96637642309; MontgomeryCounty, Alabama; ElmoreCounty, Alabama; 
01115; 01051; 5; 0.82304526749; 1.12901767037; -2.25042000231; St.ClairCounty, Alabama; ElmoreCounty, Alabama; 
01117; 01051; 44; 2.9810298103; 0.854288973357; -3.9475807493; ShelbyCounty, Alabama; ElmoreCounty, Alabama; 
01123; 01051; 41; 13.2215414382; 0.434275776437; 3.44653716707; TallapoosaCounty, Alabama; ElmoreCounty, Alabama; 
01125; 01051; 5; 0.411522633745; 1.54432024205; -3.79608842868; TuscaloosaCounty, Alabama; ElmoreCounty, Alabama; 
12033; 01051; 9; 0.416108003144; 2.31813309583; -4.19678393774; EscambiaCounty, Florida; ElmoreCounty, Alabama; 
28121; 01051; 13; 1.35064935065; 3.8185407527; -3.57147590368; RankinCounty, Mississippi; ElmoreCounty, Alabama; 
01073; 01053; 8; 0.171902531265; 2.44685400055; -4.6408787787; JeffersonCounty, Alabama; EscambiaCounty, Alabama; 
12113; 01053; 18; 1.4362084098; 0.445629049771; -3.98833595586; SantaRosaCounty, Florida; EscambiaCounty, Alabama; 
01015; 01055; 45; 5.45058139535; 0.34788276761; -2.91328390176; CalhounCounty, Alabama; EtowahCounty, Alabama; 
01019; 01055; 13; 6.4039408867; 0.380830211512; 3.73295636958; CherokeeCounty, Alabama; EtowahCounty, Alabama; 
01049; 01055; 4; 0.833680700292; 0.473230535786; 3.42143939022; DeKalbCounty, Alabama; EtowahCounty, Alabama; 
01051; 01055; 25; 4.28816466552; 1.45443770922; 3.20601587676; ElmoreCounty, Alabama; EtowahCounty, Alabama; 
01089; 01055; 17; 0.605693519079; 0.883397486979; -4.31449922797; MadisonCounty, Alabama; EtowahCounty, Alabama; 
01095; 01055; 38; 5.96546310832; 0.388684254891; 3.02816441942; MarshallCounty, Alabama; EtowahCounty, Alabama; 
01115; 01055; 12; 1.97530864198; 0.437147034761; 3.13417710758; St.ClairCounty, Alabama; EtowahCounty, Alabama; 
01121; 01055; 9; 1.57756354075; 0.692979451355; 3.23854788768; TalladegaCounty, Alabama; EtowahCounty, Alabama; 
UR; 01055; 20; .; 200; .; Europe; EtowahCounty, Alabama; 
01075; 01057; 4; 3.62647325476; 0.339847318659; 2.29885307641; LamarCounty, Alabama; FayetteCounty, Alabama; 
01033; 01059; 7; 1.75087543772; 0.264460583074; -3.23628527745; ColbertCounty, Alabama; FranklinCounty, Alabama; 
01077; 01059; 127; 19.4457204104; 0.500454243663; -3.62900161929; LauderdaleCounty, Alabama; FranklinCounty, Alabama; 
01097; 01059; 1; 0.0335412893272; 3.77401092341; -4.43994816605; MobileCounty, Alabama; FranklinCounty, Alabama; 
01133; 01059; 14; 7.46268656716; 0.557679926123; 2.60097289569; WinstonCounty, Alabama; FranklinCounty, Alabama; 
28057; 01059; 11; 7.02426564496; 0.544610778446; 2.85064623518; ItawambaCounty, Mississippi; FranklinCounty, Alabama; 
28081; 01059; 10; 1.76056338028; 0.851852686795; -3.53211711625; LeeCounty, Mississippi; FranklinCounty, Alabama; 
01031; 01061; 3; 0.856164383562; 73.5054072669; -3.22505069614; CoffeeCounty, Alabama; GenevaCounty, Alabama; 
01069; 01061; 10; 1.3397642015; 0.532271819656; -3.75120209459; HoustonCounty, Alabama; GenevaCounty, Alabama; 
12083; 01061; 15; 0.688199669664; 4.22634800271; -4.30039981167; MarionCounty, Florida; GenevaCounty, Alabama; 
01069; 01067; 8; 1.0718113612; 0.363205726827; -3.79629674005; HoustonCounty, Alabama; HenryCounty, Alabama; 
01005; 01069; 2; 1.02616726526; 0.720804453371; 3.73279569829; BarbourCounty, Alabama; HoustonCounty, Alabama; 
01031; 01069; 8; 2.28310502283; 73.0698835995; 3.58546072951; CoffeeCounty, Alabama; HoustonCounty, Alabama; 
01045; 01069; 21; 6.13317757009; 0.41507572803; 3.59439255038; DaleCounty, Alabama; HoustonCounty, Alabama; 
01055; 01069; 2; 0.270635994587; 2.98228131805; -1.55630250077; EtowahCounty, Alabama; HoustonCounty, Alabama; 
01061; 01069; 2; 1.0781671159; 0.532271819656; 3.74028371968; GenevaCounty, Alabama; HoustonCounty, Alabama; 
01067; 01069; 13; 10.7794361526; 0.363205726827; 3.78873385883; HenryCounty, Alabama; HoustonCounty, Alabama; 
01089; 01069; 2; 0.0712580610682; 3.81814474582; -4.31624300517; MadisonCounty, Alabama; HoustonCounty, Alabama; 
01097; 01069; 13; 0.436036761253; 2.93861480974; -4.35140975193; MobileCounty, Alabama; HoustonCounty, Alabama; 
01125; 01069; 2; 0.164609053498; 3.08271838805; -3.68087917443; TuscaloosaCounty, Alabama; HoustonCounty, Alabama; 
12005; 01069; 8; 0.601458536952; 0.979657776981; -3.7742979385; BayCounty, Florida; HoustonCounty, Alabama; 
12033; 01069; 3; 0.138702667715; 2.11454144911; -4.15457611692; EscambiaCounty, Florida; HoustonCounty, Alabama; 
12057; 01069; 4; 0.0440528634361; 4.3882266122; -4.92140552352; HillsboroughCounty, Florida; HoustonCounty, Alabama; 
12059; 01069; 5; 3.367003367; 0.593364281028; 3.76856410951; HolmesCounty, Florida; HoustonCounty, Alabama; 
12063; 01069; 5; 1.46284376829; 0.380155349824; 3.59505508976; JacksonCounty, Florida; HoustonCounty, Alabama; 
12113; 01069; 2; 0.1595787122; 1.77700609453; -3.71424591102; SantaRosaCounty, Florida; HoustonCounty, Alabama; 
13215; 01069; 2; 0.157393562603; 1.41615040162; -3.72859724338; MuscogeeCounty, Georgia; HoustonCounty, Alabama; 
45003; 01069; 3; 0.247524752475; 4.37398487537; -3.67815403801; AikenCounty, SouthCarolina; HoustonCounty, Alabama; 
45037; 01069; 7; 3.48432055749; 4.23458905917; 3.72794770954; EdgefieldCounty, SouthCarolina; HoustonCounty, Alabama; 
AR; 01069; 2; .; 200; .; Caribbean; HoustonCounty, Alabama; 
UR; 01069; 2; .; 200; .; Europe; HoustonCounty, Alabama; 
01049; 01071; 9; 1.87578157566; 0.348810851322; -2.96707973414; DeKalbCounty, Alabama; JacksonCounty, Alabama; 
01083; 01071; 7; 1.01258498481; 1.00508551377; -3.48315920972; LimestoneCounty, Alabama; JacksonCounty, Alabama; 
01089; 01071; 4; 0.142516122136; 0.573600427127; -4.38374357584; MadisonCounty, Alabama; JacksonCounty, Alabama; 
01095; 01071; 8; 1.25588697017; 0.569727689339; -3.39776625613; MarshallCounty, Alabama; JacksonCounty, Alabama; 
12033; 01071; 7; 0.323639558001; 4.36946543298; -4.24939405165; EscambiaCounty, Florida; JacksonCounty, Alabama; 
47065; 01071; 11; 0.448631673396; 0.870307072245; -4.31487799154; HamiltonCounty, Tennessee; JacksonCounty, Alabama; 
SI; 01071; 4; .; 200; .; Asia; JacksonCounty, Alabama; 
01003; 01073; 17; 1.25507567368; 3.0162963863; 4.51928971248; BaldwinCounty, Alabama; JeffersonCounty, Alabama; 
01007; 01073; 18; 11.4722753346; 0.584970187275; 4.65355016708; BibbCounty, Alabama; JeffersonCounty, Alabama; 
01009; 01073; 25; 5.99520383693; 0.536856116664; 4.62771397205; BlountCounty, Alabama; JeffersonCounty, Alabama; 
01015; 01073; 8; 0.968992248062; 1.09596117176; 4.5837427187; CalhounCounty, Alabama; JeffersonCounty, Alabama; 
01017; 01073; 2; 0.765110941086; 1.63339595322; 4.64335396198; ChambersCounty, Alabama; JeffersonCounty, Alabama; 
01025; 01073; 22; 11.3636363636; 2.08310317075; 4.64999650747; ClarkeCounty, Alabama; JeffersonCounty, Alabama; 
01031; 01073; 22; 6.27853881279; 72.6884563251; 4.63447727016; CoffeeCounty, Alabama; JeffersonCounty, Alabama; 
01033; 01073; 12; 3.00150075038; 1.46309743353; 4.62947076303; ColbertCounty, Alabama; JeffersonCounty, Alabama; 
01051; 01073; 5; 0.857632933105; 1.21759306831; 4.61038331858; ElmoreCounty, Alabama; JeffersonCounty, Alabama; 
01053; 01073; 5; 1.77683013504; 2.44685400055; 4.64137494519; EscambiaCounty, Alabama; JeffersonCounty, Alabama; 
01055; 01073; 25; 3.38294993234; 0.993705212827; 4.5934411445; EtowahCounty, Alabama; JeffersonCounty, Alabama; 
01069; 01073; 42; 5.6270096463; 2.8806426592; 4.59262082132; HoustonCounty, Alabama; JeffersonCounty, Alabama; 
01083; 01073; 2; 0.28930999566; 1.25966434021; 4.59869204093; LimestoneCounty, Alabama; JeffersonCounty, Alabama; 
01097; 01073; 38; 1.27456899443; 3.14969636791; 4.22505069614; MobileCounty, Alabama; JeffersonCounty, Alabama; 
01115; 01073; 120; 19.7530864198; 0.60239941899; 4.60776588823; St.ClairCounty, Alabama; JeffersonCounty, Alabama; 
01117; 01073; 234; 15.8536585366; 0.363440242681; 4.50302761525; ShelbyCounty, Alabama; JeffersonCounty, Alabama; 
01121; 01073; 17; 2.97984224365; 0.743867010964; 4.61171268943; TalladegaCounty, Alabama; JeffersonCounty, Alabama; 
01125; 01073; 18; 1.48148148148; 0.679356997462; 4.53723964938; TuscaloosaCounty, Alabama; JeffersonCounty, Alabama; 
01127; 01073; 121; 25.0569476082; 0.469373902129; 4.62091645857; WalkerCounty, Alabama; JeffersonCounty, Alabama; 
12005; 01073; 29; 2.18028719645; 3.54907366083; 4.52248335737; BayCounty, Florida; JeffersonCounty, Alabama; 
12109; 01073; 103; 6.31436978911; 6.61857954323; 4.48132794815; St.JohnsCounty, Florida; JeffersonCounty, Alabama; 
12113; 01073; 20; 1.595787122; 2.8522295367; 4.5323848805; SantaRosaCounty, Florida; JeffersonCounty, Alabama; 
13089; 01073; 1; 0.0207744723284; 2.67901920113; -3.1852587653; DeKalbCounty, Georgia; JeffersonCounty, Alabama; 
13121; 01073; 79; 1.17692628568; 2.43989879298; -4.31217735644; FultonCounty, Georgia; JeffersonCounty, Alabama; 
13295; 01073; 13; 2.58141382049; 1.98241953178; 4.61875912939; WalkerCounty, Georgia; JeffersonCounty, Alabama; 
17031; 01073; 1; 0.00281061513123; 8.37435345863; -5.49022543927; CookCounty, Illinois; JeffersonCounty, Alabama; 
37119; 01073; 25; 0.384656809195; 6.29475455042; -4.2645581128; MecklenburgCounty, NorthCarolina; JeffersonCounty, Alabama; 
37147; 01073; 9; 0.883739198743; 9.73962497071; 4.56133994146; PittCounty, NorthCarolina; JeffersonCounty, Alabama; 
39049; 01073; 13; 0.161552896146; 7.5022618516; -4.52975107994; FranklinCounty, Ohio; JeffersonCounty, Alabama; 
47157; 01073; 24; 0.370610580932; 3.41330917586; -4.25897233111; ShelbyCounty, Tennessee; JeffersonCounty, Alabama; 
48029; 01073; 18; 0.158286287131; 12.3271026604; -4.82681312358; BexarCounty, Texas; JeffersonCounty, Alabama; 
SI; 01073; 9; .; 200; .; Asia; JeffersonCounty, Alabama; 
AM; 01073; 7; .; 200; .; CentralAmerica; JeffersonCounty, Alabama; 
AR; 01073; 11; .; 200; .; Caribbean; JeffersonCounty, Alabama; 
UR; 01073; 41; .; 200; .; Europe; JeffersonCounty, Alabama; 
01057; 01075; 9; 6.88599846978; 0.339847318659; -2.43616264704; FayetteCounty, Alabama; LamarCounty, Alabama; 
01001; 01077; 9; 2.18712029162; 2.57284260887; 3.37180645851; AutaugaCounty, Alabama; LauderdaleCounty, Alabama; 
01033; 01077; 22; 5.50275137569; 0.25110007965; 3.3928727454; ColbertCounty, Alabama; LauderdaleCounty, Alabama; 
01073; 01077; 60; 1.28926898449; 1.54709723353; -4.6028085039; JeffersonCounty, Alabama; LauderdaleCounty, Alabama; 
01079; 01077; 6; 2.23630264629; 0.498479859172; 3.57818060963; LawrenceCounty, Alabama; LauderdaleCounty, Alabama; 
01117; 01077; 15; 1.0162601626; 1.90784624118; -3.91860691514; ShelbyCounty, Alabama; LauderdaleCounty, Alabama; 
28141; 01077; 20; 14.7819660015; 0.608329072131; 3.70893053581; TishomingoCounty, Mississippi; LauderdaleCounty, Alabama; 
SI; 01077; 7; .; 200; .; Asia; LauderdaleCounty, Alabama; 
01059; 01079; 25; 12.1477162293; 0.528346325813; 2.82020145949; FranklinCounty, Alabama; LawrenceCounty, Alabama; 
01077; 01079; 46; 7.04333180217; 0.498479859172; -3.58115289197; LauderdaleCounty, Alabama; LawrenceCounty, Alabama; 
01011; 01081; 1; 1.57728706625; 0.620440915801; 3.91886874338; BullockCounty, Alabama; LeeCounty, Alabama; 
01013; 01081; 14; 9.58904109589; 1.57878464966; 3.87332060182; ButlerCounty, Alabama; LeeCounty, Alabama; 
01017; 01081; 37; 14.1545524101; 0.316288871129; 3.80044212134; ChambersCounty, Alabama; LeeCounty, Alabama; 
01051; 01081; 103; 17.667238422; 0.789729276398; 3.49136169383; ElmoreCounty, Alabama; LeeCounty, Alabama; 
01079; 01081; 16; 5.96347372344; 2.7539959931; 3.79567150595; LawrenceCounty, Alabama; LeeCounty, Alabama; 
01097; 01081; 47; 1.57644059838; 3.4307393518; -4.31981368454; MobileCounty, Alabama; LeeCounty, Alabama; 
01101; 01081; 18; 1.18796198522; 0.94030888542; -3.79393000677; MontgomeryCounty, Alabama; LeeCounty, Alabama; 
01113; 01081; 13; 3.36177915697; 0.355402377595; 3.70440792739; RussellCounty, Alabama; LeeCounty, Alabama; 
12073; 01081; 4; 0.24289531212; 2.39912340866; -3.87725613311; LeonCounty, Florida; LeeCounty, Alabama; 
12091; 01081; 14; 0.979568989645; 2.30151003691; -3.72932680965; OkaloosaCounty, Florida; LeeCounty, Alabama; 
12095; 01081; 16; 0.192104504851; 5.74143851313; -4.87132770008; OrangeCounty, Florida; LeeCounty, Alabama; 
13089; 01081; 109; 2.2644174838; 1.62185339966; -4.59335253558; DeKalbCounty, Georgia; LeeCounty, Alabama; 
13121; 01081; 6; 0.0893868065074; 1.47974457593; -4.76487820971; FultonCounty, Georgia; LeeCounty, Alabama; 
13145; 01081; 16; 5.90188122464; 0.458677021443; 3.79372055681; HarrisCounty, Georgia; LeeCounty, Alabama; 
13215; 01081; 2; 0.157393562603; 0.487233845294; -3.57714698483; MuscogeeCounty, Georgia; LeeCounty, Alabama; 
13285; 01081; 14; 3.01659125189; 0.539142142667; 3.63235604624; TroupCounty, Georgia; LeeCounty, Alabama; 
22103; 01081; 12; 0.652954619654; 5.09544082588; -3.97533988461; St.TammanyParish, Louisiana; LeeCounty, Alabama; 
01077; 01083; 9; 1.37804317869; 0.676052852963; 2.51982799378; LauderdaleCounty, Alabama; LimestoneCounty, Alabama; 
01089; 01083; 34; 1.21138703816; 0.43285119845; -4.3264382768; MadisonCounty, Alabama; LimestoneCounty, Alabama; 
01097; 01083; 8; 0.268330314617; 4.30091484454; -4.36082053524; MobileCounty, Alabama; LimestoneCounty, Alabama; 
01103; 01083; 45; 5.05107194971; 0.380550443437; -3.31111784266; MorganCounty, Alabama; LimestoneCounty, Alabama; 
01125; 01083; 2; 0.164609053498; 1.61354081448; -3.72329144648; TuscaloosaCounty, Alabama; LimestoneCounty, Alabama; 
01047; 01085; 6; 1.93236714976; 0.499594765785; -3.35525990553; DallasCounty, Alabama; LowndesCounty, Alabama; 
